Nombre,Enlace,Categoria,CantidadArticulos
Journal of New Music Research,http://www.informaworld.com/smpp/title~content=t713817838~db=all,Q1,87
Post-Medieval Archaeology,https://www.scimagojr.com/journalsearch.php?q=55949&tip=sid&clean=0,Q1,68
Review of Central and East European Law,http://www.brill.nl/default.aspx?partid=212&pid=21866,Q1,43
Review of Cognitive Linguistics,https://www.scimagojr.com/journalsearch.php?q=19700200984&tip=sid&clean=0,Q1,54
"Vestnik Sankt-Peterburgskogo Universiteta, Istoriya",http://vestnik.spbu.ru/ENG/s02.html,Q1,144
Iranian Studies,https://www.tandfonline.com/toc/cist20/current,Q1,134
Nordic Journal of Religion and Society,https://www.scimagojr.com/journalsearch.php?q=21100202922&tip=sid&clean=0,Q1,24
Past and Present,http://past.oxfordjournals.org/,Q1,144
Terra Economicus,https://www.scimagojr.com/journalsearch.php?q=21100900131&tip=sid&clean=0,Q1,41
European Review of Latin American and Caribbean Studies,https://www.scimagojr.com/journalsearch.php?q=26579&tip=sid&clean=0,Q1,39
German Politics and Society,https://www.scimagojr.com/journalsearch.php?q=5600155015&tip=sid&clean=0,Q1,64
Journal of the American Academy of Religion,http://jaar.oxfordjournals.org/,Q1,124
Contemporary British History,http://www.informaworld.com/smpp/title~content=t713634559~db=all,Q1,81
Res Publica,http://www.springer.com/philosophy/philosophy+of+law/journal/11158,Q1,90
Ethics and Education,https://www.scimagojr.com/journalsearch.php?q=19900192553&tip=sid&clean=0,Q1,88
Journal of Balkan and Near Eastern Studies,https://www.scimagojr.com/journalsearch.php?q=19600166403&tip=sid&clean=0,Q1,125
Revista de Estudios Historico-Juridicos,http://www.rehj.cl/index.php/rehj,Q1,61
SCIRES-IT,http://www.sciresit.it/,Q1,39
Visual Communication,http://vcj.sagepub.com/,Q1,82
ELH - English Literary History,http://muse.jhu.edu/journals/elh/,Q1,127
Theoretical Linguistics,https://www.degruyter.com/view/j/thli?lang=en,Q1,57
British Journal of Middle Eastern Studies,http://www.informaworld.com/smpp/title~content=t713407085~db=all,Q1,141
Argumentation,http://www.springer.com/philosophy/logic/journal/10503,Q1,77
Cliodynamics,https://escholarship.org/uc/irows_cliodynamics,Q1,45
History of the Human Sciences,http://hhs.sagepub.com/,Q1,104
Journal of Interdisciplinary History,http://www.mitpressjournals.org/loi/jinh,Q1,60
Asian Studies Review,https://www.scimagojr.com/journalsearch.php?q=5600153515&tip=sid&clean=0,Q1,109
Creativity,https://www.scimagojr.com/journalsearch.php?q=21100896926&tip=sid&clean=0,Q1,20
L1-Educational Studies in Language and Literature,https://www.scimagojr.com/journalsearch.php?q=145569&tip=sid&clean=0,Q1,67
Indogermanische Forschungen,http://www.degruyter.de/cont/fb/sk/skReiEn.cfm?rc=21275,Q1,50
XLinguae,http://www.xlinguae.eu/,Q1,275
Collection and Curation,https://www.scimagojr.com/journalsearch.php?q=21100887535&tip=sid&clean=0,Q1,60
Geneses,http://www.cairn.info/revue.php?ID_REVUE=GEN,Q1,101
History of Science,https://journals.sagepub.com/home/hos,Q1,67
Medical Humanities,http://mh.bmj.com/content/by/year,Q1,209
Urban History,http://journals.cambridge.org/action/displayJournal?jid=UHY,Q1,111
Adaptive Behavior,http://adb.sagepub.com/,Q1,77
Bogoslovni Vestnik,https://www.scimagojr.com/journalsearch.php?q=21100201755&tip=sid&clean=0,Q1,183
Philosophy of the Social Sciences,https://journals.sagepub.com/home/pos,Q1,86
International Journal of Cultural Property,https://www.scimagojr.com/journalsearch.php?q=6000159531&tip=sid&clean=0,Q1,69
Dao,http://www.springer.com/philosophy/non-western+philosophy/journal/11712,Q1,97
Journal of Media and Religion,https://www.tandfonline.com/loi/hjmr20,Q1,40
a/b: Auto/Biography Studies,https://www.tandfonline.com/loi/raut20,Q1,218
British Journal for the History of Philosophy,http://www.informaworld.com/smpp/title~content=t713694220~db=all,Q1,182
ESP Today,https://www.esptodayjournal.org/,Q1,37
Israel Studies Review,https://www.berghahnjournals.com/view/journals/israel-studies-review/israel-studies-review-overview.xml,Q1,55
Religions,https://www.mdpi.com/journal/religions,Q1,861
Continuum,https://www.scimagojr.com/journalsearch.php?q=82109&tip=sid&clean=0,Q1,220
Dead Sea Discoveries,http://www.brill.nl/default.aspx?partid=212&pid=7197,Q1,51
Porta Linguarum,https://www.ugr.es/~portalin/,Q1,102
Intelligence and National Security,https://www.tandfonline.com/loi/fint20,Q1,204
International Review of Social History,http://journals.cambridge.org/action/displayJournal?jid=ISH,Q1,84
Prehled Vyzkumu,https://www.scimagojr.com/journalsearch.php?q=21100857772&tip=sid&clean=0,Q1,20
Stratum Plus,https://www.scimagojr.com/journalsearch.php?q=21100373631&tip=sid&clean=0,Q1,358
Journal of Museum Education,http://www.museumedu.org/journal/jme-online/,Q1,135
Journal of the History of Medicine and Allied Sciences,http://jhmas.oxfordjournals.org/,Q1,56
Open Review of Educational Research,https://www.scimagojr.com/journalsearch.php?q=21100896943&tip=sid&clean=0,Q1,44
Die Welt des Islams,http://www.brill.nl/wdi,Q1,46
Fashion Theory - Journal of Dress Body and Culture,https://www.tandfonline.com/toc/rfft20/current,Q1,129
Journal of Contemporary Religion,https://www.tandfonline.com/loi/cjcr20,Q1,78
Journal of Literary Semantics,https://www.degruyter.com/view/journals/jlse/jlse-overview.xml,Q1,23
New Voices in Translation Studies,https://www.scimagojr.com/journalsearch.php?q=21100202949&tip=sid&clean=0,Q1,27
Digital Scholarship in the Humanities,https://academic.oup.com/dsh/,Q1,184
Sign Language Studies,http://muse.jhu.edu/journals/sls/,Q1,76
Journal of Modern Italian Studies,http://www.informaworld.com/smpp/title~content=t713699215~db=all,Q1,102
Vigo International Journal of Applied Linguistics,https://www.scimagojr.com/journalsearch.php?q=12100156063&tip=sid&clean=0,Q1,17
Ethics and Social Welfare,https://www.tandfonline.com/toc/resw20/current,Q1,102
Isis,http://www.journals.uchicago.edu/toc/isis/current,Q1,169
Journal of South Asian Development,https://journals.sagepub.com/home/sad,Q1,42
Fashion Practice,https://www.tandfonline.com/toc/rffp20/current,Q1,71
HTS Teologiese Studies / Theological Studies,https://hts.org.za/index.php/hts,Q1,565
International Journal of Public Theology,https://brill.com/view/journals/ijpt/ijpt-overview.xml,Q1,75
Journal of the American Musicological Society,http://www.ucpressjournals.com/journal.asp?j=jams,Q1,43
Language and Literature,https://journals.sagepub.com/home/lal,Q1,57
Southern Journal of Philosophy,http://www3.interscience.wiley.com/journal/123262563/home,Q1,112
Historicka Sociologie,https://historicalsociology.cuni.cz/HS-37.html,Q1,52
Indo-European Linguistics,https://www.scimagojr.com/journalsearch.php?q=21100924303&tip=sid&clean=0,Q1,7
"Journal of Arts Management, Law and Society",http://www.heldref.org/pubs/jamls/about.html,Q1,81
Museum Management and Curatorship,http://www.informaworld.com/smpp/title~content=t770943820~db=all,Q1,112
Studies in Conservation,https://www.tandfonline.com/loi/ysic20,Q1,314
Agricultural History,https://www.aghistorysociety.org/the-journal,Q1,57
Bijdragen en Mededelingen Betreffende de Geschiedenis der Nederlanden,https://www.scimagojr.com/journalsearch.php?q=19641&tip=sid&clean=0,Q1,95
Journal of the History of International Law,http://www.brill.nl/default.aspx?partid=212&pid=20808,Q1,53
Pragmatics and Society,https://www.scimagojr.com/journalsearch.php?q=21100255421&tip=sid&clean=0,Q1,80
Anatolian Studies,http://www.biaa.ac.uk/home/index.php?option=com_content&task=view&id=31&Itemid=37,Q1,27
Babel,https://benjamins.com/catalog/babel,Q1,110
Culture and Religion,https://www.tandfonline.com/toc/rcar20/current,Q1,80
Metaphor and the Social World,https://benjamins.com/catalog/msw,Q1,42
AI and Society,https://www.springer.com/journal/146,Q1,182
Historical Journal,http://journals.cambridge.org/action/displayJournal?jid=HIS,Q1,122
Journal of Muslims in Europe,https://brill.com/view/journals/jome/jome-overview.xml,Q1,43
Linguamatica,https://www.scimagojr.com/journalsearch.php?q=19700170258&tip=sid&clean=0,Q1,27
Patterns of Prejudice,http://www.informaworld.com/smpp/title~content=t713395163~db=all,Q1,78
AlterNative,https://journals.sagepub.com/home/alna,Q1,107
International Journal of Art and Design Education,https://onlinelibrary.wiley.com/journal/14768070,Q1,114
Modern Language Quarterly,http://mlq.dukejournals.org/,Q1,63
Philosophia (United States),http://www.springer.com/philosophy/journal/11406,Q1,295
Slovo a Slovesnost,http://www.ujc.cas.cz/oddeleni/index.php?page=slovo_eng,Q1,49
Hermes,https://www.scimagojr.com/journalsearch.php?q=28865&tip=sid&clean=0,Q1,153
Hesperia,https://www.scimagojr.com/journalsearch.php?q=16800154736&tip=sid&clean=0,Q1,54
International Journal of Ethics and Systems,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJOES,Q1,97
Revista Brasileira de Politica Internacional,https://www.scimagojr.com/journalsearch.php?q=5700168481&tip=sid&clean=0,Q1,51
Studijne Zvesti Archeologickeho Ustavu Slovenskej Akademie Vied,http://archeol.sav.sk/index.php/en/publications/the-studijne-zvesti-au-sav-journal/,Q1,26
Ural'skij Istoriceskij Vestnik,http://uralhist.uran.ru/en/,Q1,195
Journal of Social Ontology,https://www.scimagojr.com/journalsearch.php?q=21100900143&tip=sid&clean=0,Q1,38
Neotestamentica,https://www.scimagojr.com/journalsearch.php?q=21100212127&tip=sid&clean=0,Q1,70
Slovenski Jezik,http://sjsls.byu.edu/,Q1,7
Art and Perception,https://brill.com/view/journals/artp/artp-overview.xml,Q1,31
Australian Aboriginal Studies,https://aiatsis.gov.au/publications/australian-aboriginal-studies-journal,Q1,25
Bulletin of the Council for Research in Music Education,http://bcrme.press.illinois.edu/,Q1,60
International Journal of Space Structures,https://journals.sagepub.com/home/sps,Q1,49
Recerca,http://www.e-revistes.uji.es/index.php/recerca,Q1,56
"Journal of Religion, Spirituality and Aging",https://www.tandfonline.com/toc/wrsa20/current,Q1,77
International Journal of Fashion Studies,https://www.scimagojr.com/journalsearch.php?q=21100868219&tip=sid&clean=0,Q1,30
Language and Dialogue,https://benjamins.com/catalog/ld,Q1,64
Bylye Gody,https://www.scimagojr.com/journalsearch.php?q=21100219925&tip=sid&clean=0,Q1,449
Human Studies,http://www.springer.com/philosophy/journal/10746,Q1,100
New Research of Tuva,https://www.scimagojr.com/journalsearch.php?q=21100863480&tip=sid&clean=0,Q1,142
Rethinking History,http://www.informaworld.com/smpp/title~content=t713699251~db=all,Q1,105
Film Quarterly,http://www.ucpressjournals.com/journal.asp?j=fq,Q1,176
Journal of Cultural Heritage Management and Sustainable Development,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jchmsd,Q1,79
Philosophy and Rhetoric,http://muse.jhu.edu/journals/philosophy_and_rhetoric/,Q1,77
International Journal of Nautical Archaeology,http://www.wiley.com/bw/journal.asp?ref=1057-2414&site=1,Q1,89
"Journal of the Royal College of Physicians of Edinburgh, The",http://www.rcpe.ac.uk/journal/index.php,Q1,245
Acta Linguistica Academica,https://akademiai.com/loi/2062,Q1,68
Shima,https://www.shimajournal.org/index.php,Q1,53
Theoria (Spain),http://www.ehu.es/ojs/index.php/THEORIA,Q1,75
Journal for General Philosophy of Science,http://www.springer.com/philosophy/philosophy+of+sciences/journal/10838,Q1,92
Journal of American History,https://academic.oup.com/jah,Q1,83
Journal of Critical Realism,https://www.tandfonline.com/toc/yjcr20/current,Q1,107
Mind and Matter,https://www.scimagojr.com/journalsearch.php?q=21100244213&tip=sid&clean=0,Q1,37
Acta Theologica,http://www.uovs.ac.za/faculties/content.php?FCode=09&uid=808&jid=6,Q1,115
Britannia (Society for the Promotion of Roman Studies),https://www.scimagojr.com/journalsearch.php?q=28349&tip=sid&clean=0,Q1,81
Environment and History,http://www.erica.demon.co.uk/EH.html,Q1,76
Journal of Urban History,http://juh.sagepub.com/,Q1,171
"Linacre quarterly, The",https://www.scimagojr.com/journalsearch.php?q=17109&tip=sid&clean=0,Q1,131
Mediterranean Archaeology and Archaeometry,http://www.maajournal.com,Q1,317
Zygon,http://www.wiley.com/bw/journal.asp?ref=0591-2385,Q1,184
Arqueologia,https://www.scimagojr.com/journalsearch.php?q=21100200407&tip=sid&clean=0,Q1,106
Journal of Social Philosophy,https://onlinelibrary.wiley.com/journal/14679833,Q1,86
"Arte, Individuo y Sociedad",https://revistas.ucm.es/index.php/ARIS,Q1,129
Epistemology and Philosophy of Science,https://eng.iph.ras.ru/eps.htm,Q1,158
GEMA Online Journal of Language Studies,http://ejournal.ukm.my/gema,Q1,155
History and Memory,https://www.scimagojr.com/journalsearch.php?q=5600154341&tip=sid&clean=0,Q1,36
French Studies,https://academic.oup.com/fs,Q1,75
Kronika,https://www.scimagojr.com/journalsearch.php?q=20768&tip=sid&clean=0,Q1,97
Russian Review,http://www.wiley.com/bw/journal.asp?ref=0036-0341,Q1,86
Atlantic Studies : Global Currents,https://www.scimagojr.com/journalsearch.php?q=11600153480&tip=sid&clean=0,Q1,89
Journal of Visual Communication in Medicine,http://informahealthcare.com/loi/jau,Q1,103
Rusin,https://www.scimagojr.com/journalsearch.php?q=21100199115&tip=sid&clean=0,Q1,213
Arts Education Policy Review,https://www.tandfonline.com/toc/vaep20/current,Q1,70
European Journal of English Studies,https://www.scimagojr.com/journalsearch.php?q=5800207563&tip=sid&clean=0,Q1,69
Verbum et Ecclesia,https://www.scimagojr.com/journalsearch.php?q=21100235819&tip=sid&clean=0,Q1,135
Astra Salvensis,https://astrasalvensis.eu/,Q1,607
Bulletins et Memoires de la Societe d'Anthropologie de Paris,https://www.scimagojr.com/journalsearch.php?q=37911&tip=sid&clean=0,Q1,66
Colombia Internacional,https://revistas.uniandes.edu.co/journal/colombiaint,Q1,90
Creative Industries Journal,https://www.tandfonline.com/loi/rcij20,Q1,52
Historia (Chile),http://revistahistoria.uc.cl/index.php/rhis,Q1,58
"Kiva, The",https://www.scimagojr.com/journalsearch.php?q=82719&tip=sid&clean=0,Q1,62
Religious Education,http://www.informaworld.com/smpp/title~content=t713775204~db=all,Q1,142
Journal of Empirical Theology,https://www.scimagojr.com/journalsearch.php?q=20400195022&tip=sid&clean=0,Q1,37
Journal of the Economic and Social History of the Orient,https://brill.com/view/journals/jesh/jesh-overview.xml,Q1,79
Historical Materialism,http://www.brill.nl/default.aspx?partid=212&pid=17936,Q1,127
Americas,https://www.scimagojr.com/journalsearch.php?q=13588&tip=sid&clean=0,Q1,88
Kurdish Studies,https://kurdishstudies.net/,Q1,35
Canadian Journal of African Studies,https://www.tandfonline.com/toc/rcas20/current,Q1,53
Dance Research Journal,https://www.cambridge.org/core/journals/dance-research-journal,Q1,75
History and Philosophy of Logic,https://www.tandfonline.com/loi/thpl20,Q1,58
TRaNS: Trans-Regional and -National Studies of Southeast Asia,https://www.cambridge.org/core/journals/trans-trans-regional-and-national-studies-of-southeast-asia#,Q1,44
Contemporary Islam,https://www.springer.com/journal/11562/,Q1,60
Research in Dance Education,https://www.tandfonline.com/toc/crid20/current,Q1,64
Australian Economic History Review,http://www.wiley.com/bw/journal.asp?ref=0004-8992,Q1,51
Curator,https://onlinelibrary.wiley.com/journal/21516952,Q1,79
Journal of the North Atlantic,https://www.scimagojr.com/journalsearch.php?q=21100218047&tip=sid&clean=0,Q1,25
SPAL,https://revistascientificas.us.es/index.php/spal/index,Q1,49
Japan Forum,https://www.scimagojr.com/journalsearch.php?q=5700163717&tip=sid&clean=0,Q1,103
Journal of Modern Greek Studies,http://muse.jhu.edu/journals/journal_of_modern_greek_studies/,Q1,45
National Identities,http://www.informaworld.com/smpp/title~content=t713439360~db=all,Q1,71
America Latina en la Historia Economica,https://www.scimagojr.com/journalsearch.php?q=21100228046&tip=sid&clean=0,Q1,69
Islam and Christian-Muslim Relations,http://www.informaworld.com/smpp/title~content=t713424660~db=all,Q1,77
Historical Archaeology,https://www.springer.com/journal/41636,Q1,118
History of Psychology,http://www.apa.org/pubs/journals/hop/index.aspx,Q1,94
History of the Family,http://www.elsevier.com/wps/find/journaldescription.cws_home/620196/description#description,Q1,90
Journal of Germanic Linguistics,https://www.cambridge.org/core/journals/journal-of-germanic-linguistics,Q1,30
Medical History,http://www.ucl.ac.uk/histmed/publications/med_hist,Q1,81
History of Education Quarterly,http://www.wiley.com/bw/journal.asp?ref=0018-2680&site=1,Q1,77
Zeitschrift fur die Alttestamentliche Wissenschaft,http://www.degruyter.de/journals/zaw/detailEn.cfm,Q1,97
Medicina Historica,https://mattiolihealth.com/medicina-historica/,Q1,50
PalArch's Journal of Vertebrate Palaeontology,http://www.palarch.nl/,Q1,3
Izquierdas,https://www.scimagojr.com/journalsearch.php?q=21100258911&tip=sid&clean=0,Q1,225
Analisis Politico,http://www.scielo.org.co/scielo.php?script=sci_serial&pid=0121-4705,Q1,96
History Workshop Journal,http://hwj.oxfordjournals.org/,Q1,76
Journal of Imperial and Commonwealth History,http://www.informaworld.com/smpp/title~content=t713635365~db=all,Q1,135
Journal of Spirituality in Mental Health,http://www.informaworld.com/smpp/title~content=t792306967~db=all,Q1,61
Asian Philosophy,https://www.tandfonline.com/toc/casp20/current,Q1,69
Archaeological Journal,https://www.scimagojr.com/journalsearch.php?q=85412&tip=sid&clean=0,Q1,34
Counseling and Values,https://www.scimagojr.com/journalsearch.php?q=18336&tip=sid&clean=0,Q1,51
Phronesis,http://www.brill.nl/default.aspx?partid=212&pid=7431,Q1,52
Classical Quarterly,http://journals.cambridge.org/action/displayJournal?jid=CAQ,Q1,220
Indonesia,https://www.scimagojr.com/journalsearch.php?q=5800159959&tip=sid&clean=0,Q1,13
Journal for the Academic Study of Religion,https://journals.equinoxpub.com/JASR/index,Q1,43
Radio Journal,http://www.intellectbooks.com/radio-journal-international-studies-in-broadcast-audio-media,Q1,48
Dialogo Andino,http://dialogoandino.cl/,Q1,135
Baltic Region,https://www.scimagojr.com/journalsearch.php?q=21100874350&tip=sid&clean=0,Q1,34
Critique - Studies in Contemporary Fiction,https://www.tandfonline.com/toc/vcrt20/current,Q1,142
Libyan Studies,https://www.scimagojr.com/journalsearch.php?q=100149&tip=sid&clean=0,Q1,35
English in Australia,https://www.scimagojr.com/journalsearch.php?q=5800210911&tip=sid&clean=0,Q1,96
Modern and Contemporary France,https://www.scimagojr.com/journalsearch.php?q=21853&tip=sid&clean=0,Q1,81
Revolutionary Russia,https://www.scimagojr.com/journalsearch.php?q=5700165095&tip=sid&clean=0,Q1,44
"Canadian Historical Review, The",http://www.utpjournals.com/chr/chr.html,Q1,102
Journal of Holy Land and Palestine Studies,https://www.euppublishing.com/loi/hlps,Q1,38
Research in Drama Education,https://www.scimagojr.com/journalsearch.php?q=19700188158&tip=sid&clean=0,Q1,165
Studies in Art Education,https://www.scimagojr.com/journalsearch.php?q=6000152860&tip=sid&clean=0,Q1,93
International Journal of Religious Tourism and Pilgrimage,https://arrow.tudublin.ie/ijrtp/,Q1,55
Nexus Network Journal,https://www.springer.com/birkhauser/mathematics/journal/4,Q1,126
Journal of Contemporary Central and Eastern Europe,https://www.scimagojr.com/journalsearch.php?q=21100887717&tip=sid&clean=0,Q1,66
"Review of English Studies, The",http://res.oxfordjournals.org/,Q1,114
Thesis Eleven,http://the.sagepub.com/,Q1,141
Financial History Review,http://journals.cambridge.org/action/displayJournal?jid=FHR,Q1,45
Journal of Psychology and Theology,https://wisdom.biola.edu/jpt/about.cfm,Q1,53
Pastoral Psychology,http://www.springer.com/psychology/psychology+general/journal/11089,Q1,164
Shakespeare Quarterly,https://shakespearequarterly.folger.edu/,Q1,47
Empirical Studies of the Arts,https://journals.sagepub.com/home/art,Q1,39
Journal of Language Contact,https://brill.com/view/journals/jlc/jlc-overview.xml,Q1,57
Journal of Graphic Novels and Comics,https://www.scimagojr.com/journalsearch.php?q=19900191801&tip=sid&clean=0,Q1,125
Contemporary Jewry,https://www.scimagojr.com/journalsearch.php?q=25059&tip=sid&clean=0,Q1,94
Diplomatic History,http://www.wiley.com/bw/journal.asp?ref=0145-2096,Q1,153
Heritage and Society,https://www.tandfonline.com/toc/yhso20/current,Q1,33
Journal of Beliefs and Values,https://www.scimagojr.com/journalsearch.php?q=19700181415&tip=sid&clean=0,Q1,100
Geschichte und Gesellschaft,http://www.v-r.de/de/zeitschriften/500007/,Q1,74
Music Analysis,http://www.wiley.com/bw/journal.asp?ref=0262-5245,Q1,42
Oriental Studies,https://www.scimagojr.com/journalsearch.php?q=21100927989&tip=sid&clean=0,Q1,87
Spanish in Context,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=SiC,Q1,55
Baltic Journal of European Studies,https://content.sciendo.com/view/journals/bjes/bjes-overview.xml,Q1,56
Israel Affairs,http://www.informaworld.com/smpp/title~content=t713677360~db=all,Q1,157
Political Theology,https://www.scimagojr.com/journalsearch.php?q=5700168539&tip=sid&clean=0,Q1,141
Review of Faith and International Affairs,https://www.scimagojr.com/journalsearch.php?q=11600153783&tip=sid&clean=0,Q1,123
Zeitschrift des Deutschen Palastina-Vereins,https://www.scimagojr.com/journalsearch.php?q=19400158916&tip=sid&clean=0,Q1,17
Irish Studies Review,https://www.scimagojr.com/journalsearch.php?q=5600153617&tip=sid&clean=0,Q1,89
Notes,https://www.scimagojr.com/journalsearch.php?q=12100156499&tip=sid&clean=0,Q1,41
Semiotica,https://www.degruyter.com/view/journals/semi/semi-overview.xml,Q1,331
Exchange,https://www.scimagojr.com/journalsearch.php?q=25704&tip=sid&clean=0,Q1,62
International Journal of Transpersonal Studies,https://www.scimagojr.com/journalsearch.php?q=21100200606&tip=sid&clean=0,Q1,66
Translation and Interpreting Studies,https://benjamins.com/catalog/tis,Q1,70
Journal of Early Christian Studies,http://muse.jhu.edu/journals/journal_of_early_christian_studies/,Q1,62
Journal of Interior Design,https://onlinelibrary.wiley.com/journal/19391668,Q1,55
Old Testament Essays,https://ote-journal.otwsa-otssa.org.za/index.php/journal,Q1,84
Annual of the British School at Athens,http://www.bsa.ac.uk/pages/content.php?cat_id=24,Q1,35
Contemporary Social Science,https://www.scimagojr.com/journalsearch.php?q=20600195519&tip=sid&clean=0,Q1,107
Deleuze and Guattari Studies,https://www.scimagojr.com/journalsearch.php?q=21100901128&tip=sid&clean=0,Q1,31
Global Constitutionalism,https://www.scimagojr.com/journalsearch.php?q=21100896140&tip=sid&clean=0,Q1,20
Journal of Migration History,https://www.scimagojr.com/journalsearch.php?q=21100885612&tip=sid&clean=0,Q1,41
Media History,https://www.scimagojr.com/journalsearch.php?q=5700165111&tip=sid&clean=0,Q1,98
Muzeologia a Kulturne Dedicstvo,http://www.muzeologia.sk/casopis_mkd_en.htm,Q1,91
Positions,http://positions.dukejournals.org/,Q1,96
Anatolica,https://www.scimagojr.com/journalsearch.php?q=21100247037&tip=sid&clean=0,Q1,26
Contemporary European History,http://journals.cambridge.org/action/displayJournal?jid=CEH,Q1,146
International Journal of Community Music,https://www.intellectbooks.com/international-journal-of-community-music,Q1,72
Journal of Medical Ethics and History of Medicine,https://www.scimagojr.com/journalsearch.php?q=19700187808&tip=sid&clean=0,Q1,52
Insight on Africa,http://www.sagepub.com/journals/Journal202262/title,Q1,31
Late Imperial China,https://www.scimagojr.com/journalsearch.php?q=16494&tip=sid&clean=0,Q1,31
English Text Construction,https://www.scimagojr.com/journalsearch.php?q=19700200918&tip=sid&clean=0,Q1,41
Historia Mathematica,http://www.elsevier.com/wps/find/journaldescription.cws_home/622841/description#description,Q1,49
Journal for the Study of Religions and Ideologies,http://jsri.ro/ojs/index.php/jsri,Q1,91
Journal of Religious Ethics,https://onlinelibrary.wiley.com/journal/14679795,Q1,104
South Asia: Journal of South Asia Studies,http://www.tandfonline.com/action/journalInformation?show=aimsScope&journalCode=csas20,Q1,199
Text and Performance Quarterly,https://www.scimagojr.com/journalsearch.php?q=5700154419&tip=sid&clean=0,Q1,67
Asian Studies,https://revije.ff.uni-lj.si/as/,Q1,76
Environmental History,http://oxfordjournals.org/our_journals/envhis/,Q1,103
Historia Contemporanea,https://www.scimagojr.com/journalsearch.php?q=5700160314&tip=sid&clean=0,Q1,70
Journal of Design History,http://jdh.oxfordjournals.org/,Q1,66
Knowledge Cultures,https://addletonacademicpublishers.com/knowledge-cultures,Q1,128
Glasnik SED,https://www.scimagojr.com/journalsearch.php?q=21100200441&tip=sid&clean=0,Q1,101
Antiquaries Journal,https://www.scimagojr.com/journalsearch.php?q=80375&tip=sid&clean=0,Q1,41
Araucaria,https://www.scimagojr.com/journalsearch.php?q=21100211326&tip=sid&clean=0,Q1,152
Journal of Contemporary History,http://jch.sagepub.com/,Q1,109
Law and History Review,http://journals.cambridge.org/action/displayJournal?jid=LHR,Q1,94
BioScope: South Asian Screen Studies,https://www.scimagojr.com/journalsearch.php?q=21100219306&tip=sid&clean=0,Q1,39
Filosofia Theoretica,https://www.ajol.info/index.php/ft,Q1,52
String Research Journal,https://www.scimagojr.com/journalsearch.php?q=21100925824&tip=sid&clean=0,Q1,9
Ilha do Desterro,https://www.scimagojr.com/journalsearch.php?q=21100225018&tip=sid&clean=0,Q1,132
International Journal of Children's Spirituality,https://www.scimagojr.com/journalsearch.php?q=19700181331&tip=sid&clean=0,Q1,87
Modern Italy,https://www.scimagojr.com/journalsearch.php?q=5600155209&tip=sid&clean=0,Q1,89
Slavisticna Revija,https://www.scimagojr.com/journalsearch.php?q=5800155978&tip=sid&clean=0,Q1,118
Territorio,https://www.scimagojr.com/journalsearch.php?q=21100206248&tip=sid&clean=0,Q1,261
Archaeologia Historica,https://www.scimagojr.com/journalsearch.php?q=21100336101&tip=sid&clean=0,Q1,113
Chinese Language and Discourse,https://www.scimagojr.com/journalsearch.php?q=21100349320&tip=sid&clean=0,Q1,23
Critical Research on Religion,https://journals.sagepub.com/home/crr,Q1,64
Journal of Religion in Europe,http://www.brill.nl/default.aspx?partid=212&pid=29203,Q1,50
Translation and Interpreting,https://www.scimagojr.com/journalsearch.php?q=19700200913&tip=sid&clean=0,Q1,102
Christian Higher Education,https://www.tandfonline.com/loi/uche20,Q1,82
English Language Notes,http://www.colorado.edu/English/eln/,Q1,90
Indian Economic and Social History Review,http://ier.sagepub.com/,Q1,57
Journal of Postcolonial Writing,https://www.tandfonline.com/loi/rjpw20,Q1,189
Postcolonial Studies,https://www.scimagojr.com/journalsearch.php?q=5600153502&tip=sid&clean=0,Q1,103
"Jewish Quarterly Review, The",https://www.scimagojr.com/journalsearch.php?q=29373&tip=sid&clean=0,Q1,89
Performance Research,http://www.informaworld.com/smpp/title~content=t716100720~db=all,Q1,521
Rhetoric Review,http://www.informaworld.com/smpp/title~content=t775653696~db=all,Q1,75
Slavonic and East European Review,http://maney.co.uk/index.php/journals/see/,Q1,59
Youth Theatre Journal,https://www.scimagojr.com/journalsearch.php?q=19900191811&tip=sid&clean=0,Q1,48
Eastern Journal of European Studies,http://ejes.uaic.ro/,Q1,37
Historicka Demografie,https://www.scimagojr.com/journalsearch.php?q=19442&tip=sid&clean=0,Q1,27
Kadmos,https://www.scimagojr.com/journalsearch.php?q=20100195047&tip=sid&clean=0,Q1,18
Research in African Literatures,http://www.iupress.indiana.edu/pages.php?pID=91&CDpath=4,Q1,136
Theology and Science,https://www.scimagojr.com/journalsearch.php?q=6500153124&tip=sid&clean=0,Q1,135
Bellaterra Journal of Teaching and Learning Language and Literature,https://www.scimagojr.com/journalsearch.php?q=21100208058&tip=sid&clean=0,Q1,74
German History,http://gh.oxfordjournals.org/,Q1,70
Journal of Jewish Education,https://www.scimagojr.com/journalsearch.php?q=19700194014&tip=sid&clean=0,Q1,63
Novel: A Forum on Fiction,http://novel.dukejournals.org/,Q1,87
"Public Historian, The",http://www.ucpressjournals.com/journal.asp?j=tph,Q1,92
Res Musica,https://www.scimagojr.com/journalsearch.php?q=21100898992&tip=sid&clean=0,Q1,9
T'oung Pao,http://www.brill.nl/default.aspx?partid=212&pid=7547,Q1,37
Archive for the Psychology of Religion,https://journals.sagepub.com/home/prja,Q1,35
